zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
99585,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99581,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99589,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99630,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99632,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99778,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99772,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99604,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99602,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99684,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99576,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99658,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99650,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99651,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99657,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
99655,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.485487572,0,0.565596435
31702,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.105766079,0,0.108669128
31703,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.105766079,0,0.108669128
31706,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.105766079,0,0.108669128
31705,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.105766079,0,0.108669128
31701,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.105766079,0,0.108669128
31707,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.105766079,0,0.108669128
28002,232,City of Albemarle - (NC),NC,Bundled,Municipal,0.108800733,0.08772818,0.133173096
28001,232,City of Albemarle - (NC),NC,Bundled,Municipal,0.108800733,0.08772818,0.133173096
27947,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27946,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27944,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27919,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27916,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27917,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27956,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27974,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27973,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27921,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27923,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27926,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27929,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27980,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27909,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27979,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27976,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27958,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27965,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27985,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27932,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
27939,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.112319332,0.07643127,0.132460225
35951,241,Albertville Municipal Utilities Board,AL,Bundled,Municipal,0.100650187,0.067269225,0.095443749
35950,241,Albertville Municipal Utilities Board,AL,Bundled,Municipal,0.100650187,0.067269225,0.095443749
35957,241,Albertville Municipal Utilities Board,AL,Bundled,Municipal,0.100650187,0.067269225,0.095443749
38852,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38663,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38829,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38674,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38846,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38833,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38835,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38834,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38683,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
38865,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.116444773,0.057769561,0.109097489
35010,289,City of Alexander City,AL,Bundled,Municipal,0.146318636,0.082891848,0.109125304
35011,289,City of Alexander City,AL,Bundled,Municipal,0.146318636,0.082891848,0.109125304
36861,289,City of Alexander City,AL,Bundled,Municipal,0.146318636,0.082891848,0.109125304
56308,295,City of Alexandria - (MN),MN,Bundled,Municipal,0.098676017,0.077034569,0.102340394
67104,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67061,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67150,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67057,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67003,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67009,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67138,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67071,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67070,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67029,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67022,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67112,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67018,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
67127,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.121809332,0.065752162,0.094155844
73758,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73722,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73726,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73727,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73728,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73729,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73834,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73838,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73718,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73759,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73753,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73754,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
74640,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73701,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73703,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73731,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73735,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73737,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73739,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73768,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73766,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73760,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73761,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73719,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73717,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73716,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73801,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73741,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73749,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73852,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73842,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73771,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
73860,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513816,0.053953404,0.093749366
71303,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.102228428,0.064120131,0.103067306
71306,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.102228428,0.064120131,0.103067306
71307,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.102228428,0.064120131,0.103067306
71315,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.102228428,0.064120131,0.103067306
49845,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49841,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49849,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49821,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49822,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49825,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49826,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49829,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49807,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49819,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49818,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49812,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49814,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49817,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49816,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49891,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49893,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49892,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49895,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49896,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49866,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49886,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49884,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49837,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49836,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49835,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49834,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49839,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49831,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49862,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49868,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49864,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49863,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49855,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49854,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49853,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49858,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49872,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49874,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49878,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49962,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49808,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49806,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49883,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49880,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49887,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49885,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49847,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
49873,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.157598959,0.136047871,0.208697123
54201,307,Algoma Utility Comm,WI,Bundled,Municipal,0.115948486,0.092529962,0.130775466
30102,308,City of Acworth - (GA),GA,Bundled,Municipal,0.132485828,0,0.145841936
30101,308,City of Acworth - (GA),GA,Bundled,Municipal,0.132485828,0,0.145841936
50522,309,City of Algona - (IA),IA,Bundled,Municipal,0.110040036,0.05998021,0.126538988
50511,309,City of Algona - (IA),IA,Bundled,Municipal,0.110040036,0.05998021,0.126538988
52101,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52065,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52066,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52146,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52151,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52154,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52156,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52157,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52159,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52050,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52053,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52052,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
50674,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52169,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52161,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52160,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52162,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52164,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52135,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52133,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52072,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52077,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52076,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52147,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52144,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52142,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52141,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52140,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
50606,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
50630,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52047,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52044,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52042,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52043,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52048,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52049,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
52172,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.122501281,0,0.14297682
